items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00003276	7	11	4	0	0.90627343164209	0.879007586121129	0.89243229899068
GC_00003277	11	11	1	0	0.894864947564605	0.945735576459302	0.919597279248892
GC_00003278	8	11	2	0	0.731733261419989	0.907738878604691	0.810288523901522
GC_00003279	10	11	2	0	0.735920969423507	0.942368104437069	0.826446956930775
GC_00003280	11	11	1	0	0.760547553376239	0.901865926689177	0.82520014694522
GC_00003281	11	11	1	0	0.826490713587488	0.984126984126984	0.898446772500375
GC_00003282	11	11	1	0	0.787257136654727	0.940697178514511	0.857164521903442
GC_00003283	11	11	1	0	0.782116991059544	0.789500827105653	0.785791563569546
GC_00003284	11	11	1	0	0.80647795318454	0.906220366310053	0.853444810258872
GC_00003285	11	11	1	0	0.800838884776709	0.731238548204749	0.764457788938816
GC_00003286	11	11	1	0	0.835336111380302	0.977527889864709	0.900855602764014
GC_00003287	9	11	2	0	0.797096823225414	0.738607465500074	0.766738321541437
GC_00003288	11	11	1	0	0.687809144649536	0.971258383753109	0.805320322080088
GC_00003289	10	11	2	0	0.809548652280452	0.851001150747982	0.829757509736486
GC_00003290	11	11	1	0	0.765537425108369	0.933385240795986	0.841169934586464
GC_00003291	11	11	1	0	0.774510570631631	0.943422174744385	0.850662459138209
GC_00003292	11	11	1	0	0.72713553954388	0.877188147450013	0.79514462330567
GC_00003293	11	11	1	0	0.714463895941913	0.986089352018206	0.828583569535232
GC_00003294	10	11	2	0	0.752720994049271	0.891047917056886	0.816064191676729
GC_00003295	7	11	5	0	0.787637088733799	0.690405160660138	0.73582295906916
GC_00003296	11	11	1	0	0.868072066360226	0.95023178529231	0.907295740071378
GC_00003297	1	11	11	0	0.785593747224443	0.669215295644797	0.72274963423191
GC_00003298	11	11	1	0	0.824310208198257	0.981294609436397	0.895978074391707
GC_00003299	11	11	1	0	0.770984958757885	0.970800594148923	0.859431466511978
GC_00003300	10	11	2	0	0.729605943561493	0.848793344188686	0.784699630292178
GC_00003301	11	11	1	0	0.77291865491495	0.984568907999114	0.865999500764565
GC_00003302	11	11	1	0	0.786745503818675	0.991965165564489	0.877516672481929
GC_00003303	11	11	1	0	0.763585705075067	0.893028721216639	0.82325006340663
GC_00003304	5	11	6	0	0.506706848667494	0.632471094989798	0.562646840557109
GC_00003305	10	10	1	0	0.83158010081087	0.840873753009976	0.836201104980867
GC_00003306	10	10	1	0	0.955188679245283	0.885515151515151	0.919033289215258
GC_00003307	10	10	1	0	0.934565887257568	0.875191308455362	0.903904616204039
GC_00003308	10	10	1	0	0.83938561692605	0.988586315645142	0.907897019266876
GC_00003309	10	10	1	0	0.831723027375201	1.0	0.908131868131868
GC_00003310	10	10	1	0	0.959704558367204	0.948463750256721	0.954051045134327
GC_00003311	10	10	1	0	0.904123199205166	0.930976066897348	0.917353165068131
GC_00003312	9	10	2	0	0.859429208133911	0.854902168538531	0.857159711053247
GC_00003313	10	10	1	0	0.950080515297907	0.998989898989899	0.973921548500378
GC_00003314	9	10	2	0	0.928948648460844	0.982757296466976	0.955095698415584
GC_00003315	8	10	2	0	0.88592947279166	0.767870394976426	0.822686018365537
GC_00003316	10	10	1	0	0.966471081307628	0.911868497711195	0.938376151828369
GC_00003317	10	10	1	0	0.991078859758635	0.897900399097691	0.942191503207233
GC_00003318	10	10	1	0	0.964404366397722	0.749911504424777	0.843739408341535
GC_00003319	10	10	1	0	0.743658557700632	0.965793099099949	0.840293201924314
GC_00003320	10	10	1	0	0.92327485380117	1.0	0.960107029919728
GC_00003321	9	10	2	0	0.87773254937434	0.852583267768162	0.864975142408265
GC_00003322	10	10	1	0	0.881055676066522	0.890181569030489	0.885595113015093
GC_00003323	10	10	1	0	0.773892773892774	0.892458005551714	0.828957276005808
GC_00003324	9	10	2	0	0.838180112570357	0.987105024605025	0.906567180974867
GC_00003325	10	10	1	0	0.914455445544554	0.823806968911144	0.866767597956998
GC_00003326	10	10	1	0	0.853865866616664	0.98367104656524	0.914183682097278
GC_00003327	10	10	1	0	0.962585034013605	1.0	0.980935875216638
GC_00003328	10	10	1	0	0.851934523809524	0.856480338564627	0.854201383349327
GC_00003329	10	10	1	0	0.898696088264794	0.688795518207284	0.779869115910309
GC_00003330	8	10	3	0	0.969158172895432	0.666105764014816	0.789550641503747
GC_00003331	10	10	1	0	0.783119306333004	0.686241830065359	0.731486919893295
GC_00003332	10	10	1	0	0.96615087040619	0.685687978481276	0.802109767163949
GC_00003333	10	10	1	0	0.831944444444444	1.0	0.908263836239576
GC_00003334	10	10	1	0	0.834551801356781	0.865540062969866	0.849763514378158
GC_00003335	10	10	1	0	0.747024290407713	0.77335624284078	0.75996224090839
GC_00003336	10	10	1	0	0.74238932513941	0.903014584671847	0.814861790601284
GC_00003337	10	10	1	0	0.789594703860926	0.987153567709123	0.877390727130713
GC_00003338	10	10	1	0	0.738635609529498	0.886312936373148	0.805763724202355
GC_00003339	10	10	1	0	0.777097575077373	0.969531746031746	0.862713982521918
GC_00003340	9	10	2	0	0.842670663918556	0.848849128692573	0.84574861253959
GC_00003341	10	10	1	0	0.760964138741916	0.799411764705882	0.779714277419202
GC_00003342	9	10	2	0	0.898125509372453	0.924756389042103	0.911246421039382
GC_00003343	10	10	1	0	0.816215034965035	0.764632443994147	0.789582177049728
GC_00003344	7	10	4	0	0.949211408024843	0.68025368204462	0.792535610959461
GC_00003345	9	10	2	0	0.831408625301755	0.835317922817922	0.833358689442438
GC_00003346	10	10	1	0	0.793726319499515	0.903425229741019	0.84503046633193
GC_00003347	10	10	1	0	0.72403040702609	0.981710532623811	0.833407066683062
GC_00003348	10	10	1	0	0.792685432504623	0.839119857865248	0.815241979396162
GC_00003349	10	10	1	0	0.791149172757028	0.999238351254484	0.883101098929461
GC_00003350	10	10	1	0	0.820548337350288	0.997708702922367	0.900497783547807
GC_00003351	9	10	2	0	0.904781908562627	0.850102529049898	0.876590357999985
GC_00003352	10	10	1	0	0.729122015416432	0.973279550177238	0.833692310358463
GC_00003353	5	10	2	0	0.947231512448904	0.738471599402093	0.829924991043187
GC_00003354	10	10	1	0	0.789000991427072	0.945343777553934	0.860125611780982
GC_00003355	10	10	1	0	0.821644535876816	0.959226488470973	0.885121035880881
GC_00003356	10	10	1	0	0.826473665852808	0.891772395232605	0.857882252473958
GC_00003357	10	10	1	0	0.857221853572219	0.920269821502699	0.887627675827926
GC_00003358	10	10	1	0	0.746862824625444	0.997830384501337	0.854296234509625
GC_00003359	10	10	1	0	0.792167895485707	0.930831769856159	0.855920124664545
GC_00003360	10	10	1	0	0.792288219871621	0.897258203799656	0.84151236698063
GC_00003361	10	10	1	0	0.760242862439748	0.988723978302238	0.85955928942417
GC_00003362	10	10	1	0	0.874914442162902	0.962887785364509	0.916795525632909
GC_00003363	10	10	1	0	0.768363614558973	0.904898031408981	0.83106037109754
GC_00003364	9	10	2	0	0.853742241694049	0.692560705909585	0.764750957099026
GC_00003365	10	10	1	0	0.906396125584502	0.952103880698187	0.928687937262822
GC_00003366	8	10	2	0	0.834157321435749	0.701075764561243	0.76184846095881
GC_00003367	10	10	1	0	0.909053497942387	1.0	0.95236042250485
GC_00003368	10	10	1	0	0.734160409184895	0.917489694139354	0.81565049148916
GC_00003369	10	10	1	0	0.923962676196148	0.825575818980074	0.872002811268034
GC_00003370	9	10	2	0	0.844203944203944	1.0	0.915521243577371
GC_00003371	10	10	1	0	0.898924406915963	0.909740302924502	0.904300015148845
GC_00003372	9	10	2	0	0.791599353796446	0.79290576167194	0.792252019174386
GC_00003373	9	10	2	0	0.810884353741497	0.942467137124673	0.871738335856893
GC_00003374	10	10	1	0	0.897321485323468	0.923100818461654	0.910028618967188
GC_00003375	10	10	1	0	0.853546063482446	0.993546333275456	0.918240541884312
GC_00003376	10	10	1	0	0.831196368816884	0.93862928714024	0.881652102296169
GC_00003377	10	10	1	0	0.775779468654728	0.964582683017464	0.859939916052355
GC_00003378	10	10	1	0	0.911844863731656	0.981637976004172	0.945455145068254
GC_00003379	9	10	2	0	0.778502526412494	0.758394538051659	0.768316990827884
GC_00003380	8	10	2	0	0.990157280568239	1.0	0.995054300718911
GC_00003381	10	10	1	0	0.898175878028859	0.896586505282157	0.897380487911728
GC_00003382	10	10	1	0	0.747849133537207	0.99271402550091	0.853057609505373
GC_00003383	9	10	2	0	0.934104737070839	0.905441307462917	0.919549708422864
GC_00003384	10	10	1	0	0.74487459673223	0.835266557197591	0.787485141323148
GC_00003385	10	10	1	0	0.883604441001807	0.969773502315876	0.924685843491023
GC_00003386	10	10	1	0	0.778489376842533	0.906069958847736	0.837448491952445
GC_00003387	10	10	1	0	0.736882554321246	0.915848585006495	0.816675899221689
GC_00003388	9	10	2	0	0.915213052156556	0.863987747145641	0.888862980953195
GC_00003389	10	10	1	0	0.78863713222861	0.897033768462339	0.839350241357774
GC_00003390	10	10	1	0	0.789153439153439	1.0	0.882152890728966
GC_00003391	10	10	1	0	0.771787761138843	0.867310420076376	0.816765676387806
GC_00003392	9	10	2	0	0.942868045901818	0.849843047971333	0.893941981730909
GC_00003393	10	10	1	0	0.748633879781421	0.884232833578461	0.810803051364629
GC_00003394	10	10	1	0	0.74262443438914	0.900037454840376	0.813788656341666
GC_00003395	9	10	2	0	0.75206106870229	0.958569575152008	0.842850397546979
GC_00003396	10	10	1	0	0.836029833620195	0.818488529014845	0.827166194326802
GC_00003397	10	10	1	0	0.751133152029009	0.817323979606979	0.782831898492159
GC_00003398	10	10	1	0	0.875253321324026	0.877243089927003	0.876247076042861
GC_00003399	10	10	1	0	0.881543397500844	0.991362780345833	0.933233414336563
GC_00003400	10	10	1	0	0.876745598057073	0.989225960654531	0.929595633372336
GC_00003401	10	10	1	0	0.743329993691788	0.865859245401449	0.799929718377819
GC_00003402	10	10	1	0	0.854838709677419	0.940169282313525	0.895475785909809
GC_00003403	10	10	1	0	0.799412505245489	0.833308540484112	0.816008674271955
GC_00003404	9	10	2	0	0.811219493085752	0.81247447284542	0.811846497968342
GC_00003405	10	10	1	0	0.852307692307692	0.984848484848485	0.913797041134824
GC_00003406	10	10	1	0	0.765625	0.946865893962667	0.846654662656526
GC_00003407	9	10	2	0	0.833372319688109	0.969955817378498	0.896491673266493
GC_00003408	10	10	1	0	0.883941224733348	0.901901901901902	0.8928312457753
GC_00003409	10	10	1	0	0.808278867102396	0.992700729927009	0.891047319670467
GC_00003410	9	10	2	0	0.908024691358025	1.0	0.951795535425429
GC_00003411	10	10	1	0	0.831142713495655	0.991685337316405	0.904344259815203
GC_00003412	10	10	1	0	0.916481563749445	0.964077425842131	0.939677182903185
GC_00003413	7	10	2	0	0.749516441005803	0.91893156732892	0.825622751720866
GC_00003414	10	10	1	0	0.789775464970608	0.979389188306387	0.874421213592671
GC_00003415	9	10	2	0	0.935500765450004	0.804511293467663	0.865075534384884
GC_00003416	10	10	1	0	0.926918908731094	0.982779420861365	0.954032177954092
GC_00003417	10	10	1	0	0.735330836454432	0.879915823459888	0.80115223827
GC_00003418	8	10	3	0	0.789743852109554	0.752521084391056	0.770683280045401
GC_00003419	10	10	1	0	0.826584251261326	0.961449261717586	0.888930562379183
GC_00003420	10	10	1	0	0.703415809065032	0.926432821364327	0.799666276263602
GC_00003421	9	10	2	0	0.835740514075887	0.800029807749106	0.817495358466107
GC_00003422	10	10	1	0	0.74297806848788	0.957511508119856	0.83671203945511
GC_00003423	7	10	4	0	0.880163056824321	0.682013762679217	0.768521604803696
GC_00003424	10	10	1	0	0.839715048975957	0.87098274224711	0.855063144192576
GC_00003425	10	10	1	0	0.855111768573307	0.905643812709032	0.879652679356083
GC_00003426	10	10	1	0	0.821073498017688	0.843021779254336	0.831902897209298
GC_00003427	10	10	1	0	0.735985283973327	0.969000115357887	0.836570008577909
GC_00003428	10	10	1	0	0.726360795921723	0.848239036582594	0.782583065265656
GC_00003429	10	10	1	0	0.742254843389946	0.909540362460065	0.817426684498965
GC_00003430	7	10	2	0	0.86476731684841	0.709018328792707	0.779186008570612
GC_00003431	10	10	1	0	0.845061728395062	0.990825688073393	0.912157097423969
GC_00003432	10	10	1	0	0.751321715292736	0.93268903641482	0.832238779904896
GC_00003433	9	10	2	0	0.667608996105038	0.824426103956305	0.737776589307353
GC_00003434	10	10	1	0	0.745311818578282	0.862875078468299	0.799796336010637
GC_00003435	10	10	1	0	0.746723528188059	0.925068418171866	0.82638315675188
GC_00003436	9	10	2	0	0.821800896667207	0.941347819241064	0.877521532866855
GC_00003437	10	10	1	0	0.855692496576475	0.992835066784919	0.919176466528853
GC_00003438	10	10	1	0	0.783508210326635	0.961816736235342	0.863554160678694
GC_00003439	10	10	1	0	0.843083570157806	0.979127856759346	0.906027255590426
GC_00003440	10	10	1	0	0.867883859515659	0.979388194923943	0.920270736009727
GC_00003441	10	10	1	0	0.78815658700844	0.912764492981024	0.845896209993316
GC_00003442	10	10	1	0	0.760669739343281	0.835079636412968	0.796139818710685
GC_00003443	10	10	1	0	0.796744841727541	0.99655172413793	0.885517165241867
GC_00003444	10	10	1	0	0.754948973318579	0.964478853046593	0.846947232945811
GC_00003445	9	10	2	0	0.858245317560907	1.0	0.923715840368613
GC_00003446	10	10	1	0	0.785643590144293	0.974341048653755	0.869876682573851
GC_00003447	10	10	1	0	0.67111550502554	0.95755357279036	0.789146252416113
GC_00003448	8	10	2	0	0.678234943351222	0.972622935918795	0.799180680697575
GC_00003449	10	10	1	0	0.829950045413261	0.889727302295775	0.858799723017269
GC_00003450	10	10	1	0	0.734301687131876	0.941457711843909	0.82507546917872
GC_00003451	10	10	1	0	0.925342247691818	0.960741794051432	0.942709817254307
GC_00003452	9	10	2	0	0.735691196044875	0.984935907580316	0.842261143450116
GC_00003453	10	10	1	0	0.820791333565056	0.962368184612476	0.885959396875466
GC_00003454	10	10	1	0	0.765688925871992	0.746895593945988	0.756175509631484
GC_00003455	10	10	1	0	0.879528985507246	0.981454545454545	0.92770054793444
GC_00003456	6	10	3	0	0.705753793132434	0.939933755578312	0.806181967910366
GC_00003457	10	10	1	0	0.819754351143409	0.972693811824252	0.889699352033741
GC_00003458	10	10	1	0	0.79419377404687	0.97187624778628	0.874096786190528
GC_00003459	10	10	1	0	0.734568320101332	0.78504892073174	0.758970155646747
GC_00003460	10	10	1	0	0.790918442321822	0.909488045264308	0.846069305571653
GC_00003461	9	10	2	0	0.708549896049896	0.808611779200016	0.75528112981435
GC_00003462	10	10	1	0	0.810865007747698	0.97184701195219	0.884087531993925
GC_00003463	10	10	1	0	0.924911043334604	0.90786098222299	0.916306705429095
GC_00003464	8	10	3	0	0.697838109602815	0.782612703499298	0.737798195965365
GC_00003465	10	10	1	0	0.720887445887446	0.984905988252876	0.832464644429462
GC_00003466	9	10	2	0	0.775051773918038	0.995986749752089	0.871738572455807
GC_00003467	10	10	1	0	0.804655627549796	0.928263954019671	0.862051329326053
GC_00003468	10	10	1	0	0.852616595495269	0.994024698856161	0.917906425215747
GC_00003469	5	10	3	0	0.833518449956806	0.682495920723482	0.750484893738846
GC_00003470	10	10	1	0	0.842252456538171	1.0	0.91437246133016
GC_00003471	10	10	1	0	0.796510918628767	0.969487111414519	0.874527668292587
GC_00003472	10	10	1	0	0.733720473036325	0.858881647377916	0.791382907907257
GC_00003473	10	10	1	0	0.727983679020741	0.768876611418049	0.747871565393765
GC_00003474	9	10	2	0	0.738219326818675	0.818849572362907	0.776446797432322
GC_00003475	9	10	2	0	0.74525685931115	0.900029096199308	0.815363256795132
GC_00003476	10	10	1	0	0.8437318630296	0.975905057433719	0.905018119811401
GC_00003477	10	10	1	0	0.68036187334433	0.946300832925036	0.791592510180243
GC_00003478	7	10	2	0	0.754806777079764	0.622708842027377	0.682423992280263
GC_00003479	10	10	1	0	0.876566977077364	0.981151158594118	0.925915173707374
GC_00003480	10	10	1	0	0.832851538302705	0.793844518055046	0.812880347808392
GC_00003481	10	10	1	0	0.727096226186142	0.90003825920612	0.804376562069056
GC_00003482	9	10	2	0	0.756757867061047	0.758075714090475	0.757416217337613
GC_00003483	10	10	1	0	0.743703157636073	0.872832020098206	0.803110180803761
GC_00003484	10	10	1	0	0.829800439224673	0.98213425067412	0.899563805616527
GC_00003485	10	10	1	0	0.69926189321696	0.8766357950977	0.777966755439996
GC_00003486	10	10	1	0	0.843081481481481	1.0	0.914860780657192
GC_00003487	10	10	1	0	0.739243807040417	0.905868593051255	0.814117925763906
GC_00003488	9	10	2	0	0.746196985629162	0.926798437140885	0.826749661915129
GC_00003489	9	10	2	0	0.846404462168009	0.882786195286196	0.864212597505714
GC_00003490	9	10	2	0	0.701302156697029	0.943505588866092	0.804571240757327
GC_00003491	8	10	2	0	0.908666269131385	0.90406015037594	0.906357357704021
GC_00003492	8	10	3	0	0.8604755495738	0.84102221534441	0.850637676843546
GC_00003493	10	10	1	0	0.862244897959184	0.939847681218549	0.89937540096772
GC_00003494	8	10	2	0	0.771424272063803	0.655288945030973	0.70862986528062
GC_00003495	10	10	1	0	0.672850588469978	0.840906239248781	0.747549735289107
GC_00003496	10	10	1	0	0.721254927726675	0.936012143870397	0.814718861852424
GC_00003497	10	10	1	0	0.709876543209877	0.753495058400719	0.731035735276707
GC_00003498	10	10	1	0	0.695810564663024	0.964735581352496	0.808496904734759
GC_00003499	7	10	3	0	0.807549463164292	0.706488052045147	0.75364585280058
GC_00003500	9	10	2	0	0.731252857796068	0.762697953498342	0.746644473050144
GC_00003501	10	10	1	0	0.809002783376524	0.833698049607918	0.821164790429948
GC_00003502	10	10	1	0	0.686899809993324	0.893357570249184	0.776642024182278
GC_00003503	10	10	1	0	0.745626677970892	0.926360479326689	0.826225349625634
GC_00003504	9	10	2	0	0.85883844682797	0.796646425114022	0.826574244213275
GC_00003505	10	10	1	0	0.828848656963673	1.0	0.906415797510287
GC_00003506	8	10	2	0	0.751324129547625	0.733014940953872	0.742056614155554
GC_00003507	7	10	3	0	0.699578129801917	0.698426247898146	0.699001714305051
GC_00003508	8	10	2	0	0.786856127886323	0.840133851468048	0.812622668437943
GC_00003509	9	10	2	0	0.698686520186429	0.772439704926805	0.733714347927692
GC_00003510	9	10	2	0	0.824624168834923	0.663302793454636	0.735218231272252
GC_00003511	10	10	1	0	0.887458030515534	0.939919919919921	0.912935915392522
GC_00003512	10	10	1	0	0.779464118418587	0.761000512707831	0.770121665591456
GC_00003513	10	10	1	0	0.771725912728712	0.930666867152847	0.843776766428569
GC_00003514	10	10	1	0	0.820236891521017	0.902584834612305	0.859442817380766
GC_00003515	10	10	1	0	0.839462832943274	0.970895949620725	0.900408330339295
GC_00003516	10	10	1	0	0.74569110374958	0.848498821402049	0.793779979008877
GC_00003517	10	10	1	0	0.787756986196492	0.944954110420929	0.859224833929183
GC_00003518	10	10	1	0	0.757899797738652	0.836450569540147	0.795240156095503
GC_00003519	10	10	1	0	0.78288995493531	0.994283436952018	0.87601414549835
